18:35:18.173 [Thread-50] INFO  o.s.c.netflix.eureka.server.EurekaServerBootstrap - isAws returned false
18:35:18.174 [Thread-50] INFO  o.s.c.netflix.eureka.server.EurekaServerBootstrap - Initialized server context
18:35:18.174 [Thread-50] INFO  c.n.eureka.registry.PeerAwareInstanceRegistryImpl - Got 1 instances from neighboring DS node
18:35:18.174 [Thread-50] INFO  c.n.eureka.registry.PeerAwareInstanceRegistryImpl - Renew threshold is: 1
18:35:18.174 [Thread-50] INFO  c.n.eureka.registry.PeerAwareInstanceRegistryImpl - Changing status to UP
18:35:18.180 [Thread-50] INFO  o.s.c.n.e.s.EurekaServerInitializerConfiguration - Started Eureka Server
18:35:18.181 [Thread-50] INFO  c.bizzan.bitrade.listenConfig.EurekaStateListener - 注册中心启动,1613471718181
18:35:18.182 [Thread-50] INFO  c.bizzan.bitrade.listenConfig.EurekaStateListener - 注册中心服务端启动,1613471718182
18:35:18.223 [main] INFO  c.s.j.server.impl.application.WebApplicationImpl - Initiating Jersey application, version 'Jersey: 1.19.1 03/11/2016 02:08 PM'
18:35:18.269 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
18:35:18.269 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
18:35:18.269 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
18:35:18.269 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
18:35:18.657 [main] INFO  o.e.j.server.handler.ContextHandler.application - Initializing Spring FrameworkServlet 'dispatcherServlet'
18:35:18.657 [main] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
18:35:18.679 [main] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 21 ms
18:35:18.709 [main] INFO  org.eclipse.jetty.server.AbstractConnector - Started ServerConnector@7254838{HTTP/1.1,[http/1.1]}{0.0.0.0:7000}
18:35:18.712 [main] INFO  o.s.b.c.e.jetty.JettyEmbeddedServletContainer - Jetty started on port(s) 7000 (http/1.1)
18:35:18.712 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 7000
18:35:18.716 [main] INFO  com.bizzan.bitrade.CloudApplication - Started CloudApplication in 15.883 seconds (JVM running for 17.978)
18:35:20.059 [RMI TCP Connection(1)-192.168.50.1] WARN  o.s.boot.actuate.health.MailHealthIndicator - Health check failed
com.sun.mail.util.MailConnectException: Couldn't connect to host, port: localhost, 25; timeout -1
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:2118)
	at com.sun.mail.smtp.SMTPTransport.protocolConnect(SMTPTransport.java:712)
	at javax.mail.Service.connect(Service.java:366)
	at org.springframework.mail.javamail.JavaMailSenderImpl.connectTransport(JavaMailSenderImpl.java:501)
